,damagearea,endday,endmonth,endtime,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
6597,0.03,10,03,15:20:00,2017,기타,산52,선곡,문경,농암,경북,10,금요일,03,14:20:00,2017
6598,0.05,10,03,11:30:00,2017,기타,산126-1,호명,가평,청평,경기,10,금요일,03,10:01:00,2017
6599,0.5,10,03,16:00:00,2017,기타,산6,양항,영양,입암,경북,10,금요일,03,13:55:00,2017
6600,0.3,10,03,16:30:00,2017,기타,산59,지화,화성,송산,경기,10,금요일,03,13:00:00,2017
6601,0.1,10,03,14:10:00,2017,주택화재비화,산38,늑구,삼척,도계,강원,10,금요일,03,12:50:00,2017
6602,0.03,10,03,14:25:00,2017,쓰레기소각,산154-7,지전,청도,매전,경북,10,금요일,03,13:40:00,2017
6603,0.16,10,03,13:40:00,2017,기타,산9-1,온수,강화,길상,인천,10,금요일,03,11:56:00,2017
6604,0.01,10,03,12:40:00,2017,주택화재비화,274,장고항,당진,석문,충남,10,금요일,03,12:20:00,2017
6605,0.01,10,03,12:20:00,2017,입산자실화,산11-3,만천,춘천,동,강원,10,금요일,03,11:35:00,2017
6606,0.1,10,03,13:00:00,2017,입산자실화,산85-3,양주,마전,경기,10,금요일,03,11:30:00,2017,
6607,0.03,10,03,11:00:00,2017,입산자실화,산4-9,관악,인헌,서울,10,금요일,03,09:50:00,2017,
6608,75,10,03,22:30:00,2017,입산자실화,산119외80필,산계,강릉,옥계,강원,09,목요일,03,10:28:00,2017
6609,0.1,10,03,13:50:00,2017,쓰레기소각,산11,목왕,양평,양서,경기,10,금요일,03,12:20:00,2017
6610,0.72,11,03,13:00:00,2017,쓰레기소각,산85-1,동두천,생연,경기,11,토요일,03,10:30:00,2017,
6611,0.2,11,03,14:30:00,2017,주택화재비화,산8-6,심천,영동,심천,충북,11,토요일,03,12:03:00,2017
6612,0.1,11,03,15:40:00,2017,쓰레기소각,산61,오동,보은,회인,충북,11,토요일,03,14:23:00,2017
6613,1.2,12,03,16:16:00,2017,쓰레기소각,산21,중,사정,대전,12,일요일,03,14:25:00,2017,
6614,0.1,11,03,14:35:00,2017,쓰레기소각,산49,임계,영동,영동,충북,11,토요일,03,12:50:00,2017
6615,0.05,11,03,19:00:00,2017,입산자실화,산225,팔봉,홍천,서,강원,11,토요일,03,16:28:00,2017
6616,0.09,11,03,15:20:00,2017,기타,산57,전곡,문경,가은,경북,11,토요일,03,14:15:00,2017
6617,0.3,11,03,20:00:00,2017,기타,산1,가오작,양구,남,강원,11,토요일,03,14:58:00,2017
6618,1.5,11,03,18:30:00,2017,기타,산167,죽곡,영천,화남,경북,11,토요일,03,15:13:00,2017
6619,0.01,11,03,17:10:00,2017,기타,산91,내월,순창,적성,전북,11,토요일,03,15:30:00,2017
6620,0.23,11,03,17:00:00,2017,입산자실화,산66-2,군포,당,경기,11,토요일,03,15:35:00,2017,
6621,0.01,11,03,14:00:00,2017,주택화재비화,산21-1,신기,하동,하동,경남,11,토요일,03,12:40:00,2017
6622,0.3,12,03,19:40:00,2017,쓰레기소각,산24,안보,춘천,서,강원,12,일요일,03,17:45:00,2017
6623,0.03,11,03,13:30:00,2017,주택화재비화,산68-12,영천,당진,송악,충남,11,토요일,03,12:30:00,2017
6624,0.03,12,03,13:50:00,2017,기타,산301,권이,경주,양북,경북,12,일요일,03,12:34:00,2017
6625,0.13,10,03,18:00:00,2017,기타,산174-4,중,운남,인천,10,금요일,03,16:00:00,2017,
6626,0.01,12,03,13:30:00,2017,기타,산4,월암,고창,고창,전북,12,일요일,03,11:26:00,2017
6627,0.4,11,03,20:10:00,2017,입산자실화,산15-1,월석,남원,산동,전북,11,토요일,03,17:40:00,2017
6628,0.01,12,03,16:00:00,2017,기타,336-8,관악,신림,서울,12,일요일,03,14:50:00,2017,
6629,0.8,12,03,18:30:00,2017,기타,산13,오성,장수,산서,전북,12,일요일,03,14:50:00,2017
6630,0.04,11,03,17:00:00,2017,기타,산59-2,아산,청양,청남,충남,11,토요일,03,16:25:00,2017
6631,0.02,11,03,15:30:00,2017,기타,산10-8외 2,남원,도통,전북,11,토요일,03,14:30:00,2017,
6632,0.2,11,03,00:00:00,2017,기타,산2,상오안,홍천,홍천,강원,10,금요일,03,21:30:00,2017
6633,0.03,11,03,17:30:00,2017,기타,산27,해문,화성,마도,경기,11,토요일,03,16:11:00,2017
6634,0.09,11,03,16:20:00,2017,쓰레기소각,산12,전곡,화성,서신,경기,11,토요일,03,14:52:00,2017
6635,0.5,11,03,15:20:00,2017,기타,산106,덕천,화성,팔탄,경기,11,토요일,03,12:50:00,2017
6636,0.03,11,03,14:00:00,2017,쓰레기소각,산72-1,신하,가평,조종,경기,11,토요일,03,12:32:00,2017
6637,0.01,11,03,14:35:00,2017,기타,산206,영덕,충주,산척,충북,11,토요일,03,13:58:00,2017
6638,0.2,11,03,15:15:00,2017,기타,산124-1,동변,의성,점곡,경북,11,토요일,03,13:46:00,2017
6639,0.02,11,03,10:45:00,2017,주택화재비화,산2-1,신계,진천,이월,충북,11,토요일,03,09:45:00,2017
6640,0.5,10,03,20:00:00,2017,입산자실화,산38-1,천태,홍성,장곡,충남,10,금요일,03,15:50:00,2017
6641,0.3,11,03,19:40:00,2017,쓰레기소각,428-10,다문,양평,용문,경기,11,토요일,03,18:00:00,2017
6642,0.5,12,03,16:00:00,2017,기타,산9,칠곡,안성,원곡,경기,12,일요일,03,12:00:00,2017
6643,0.01,12,03,18:30:00,2017,입산자실화,산215,죽절,완주,소양,전북,12,일요일,03,17:07:00,2017
6644,0.2,13,03,16:20:00,2017,입산자실화,산48,신촌,청송,진보,경북,13,월요일,03,12:23:00,2017
6645,0.01,14,03,10:50:00,2017,기타,산26,평산,진천,문백,충북,14,화요일,03,10:25:00,2017
6646,0.1,14,03,14:00:00,2017,입산자실화,94임,다목,화천,상서,강원,14,화요일,03,12:15:00,2017
6647,0.3,14,03,14:55:00,2017,기타,산25-1,안보,춘천,서,강원,14,화요일,03,12:26:00,2017
6648,0.01,14,03,14:20:00,2017,주택화재비화,산111,두야,태안,근흥,충남,14,화요일,03,13:55:00,2017
6649,0.03,14,03,15:30:00,2017,쓰레기소각,산28-2,화산,괴산,사리,충북,14,화요일,03,14:55:00,2017
6650,0.3,13,03,17:00:00,2017,기타,산97-2,와석,영월,김삿갓,강원,13,월요일,03,15:38:00,2017
6651,0.05,13,03,15:30:00,2017,담뱃불실화,산87,지례,하동,양보,경남,13,월요일,03,14:32:00,2017
6652,0.09,13,03,16:30:00,2017,쓰레기소각,877-8,여차,강화,화도,인천,13,월요일,03,14:30:00,2017
6653,0.16,13,03,14:30:00,2017,기타,산116-3,서,당하,인천,13,월요일,03,14:00:00,2017,
6654,0.05,13,03,11:20:00,2017,담뱃불실화,산62-2,목현,함양,휴천,경남,13,월요일,03,09:50:00,2017
6655,0.02,14,03,11:30:00,2017,입산자실화,산54,세심,임실,삼계,전북,14,화요일,03,09:40:00,2017
6656,0.01,13,03,16:43:00,2017,입산자실화,산46-9,구미,상모,경북,13,월요일,03,16:15:00,2017,
6657,0.02,14,03,15:00:00,2017,입산자실화,산57-1,북평,고성,개천,경남,14,화요일,03,11:55:00,2017
6658,0.1,13,03,19:00:00,2017,기타,산188-5,산유,가평,가평,경기,13,월요일,03,17:14:00,2017
6659,0.5,14,03,18:20:00,2017,입산자실화,산120-1,모곡,홍천,서,강원,14,화요일,03,15:11:00,2017
6660,0.3,15,03,18:30:00,2017,주택화재비화,산42-2,양주,유양,경기,15,수요일,03,15:30:00,2017,
6661,0.3,14,03,21:15:00,2017,입산자실화,산113-1,월산,경주,내남,경북,14,화요일,03,18:30:00,2017
6662,0.05,15,03,12:30:00,2017,입산자실화,산342,원창,춘천,동산,강원,15,수요일,03,11:02:00,2017
6663,0.2,15,03,15:15:00,2017,기타,산41임,동두천,광암,경기,15,수요일,03,13:45:00,2017,
6664,0.02,15,03,13:35:00,2017,입산자실화,산44,오성,홍성,장곡,충남,15,수요일,03,12:50:00,2017
6665,0.09,15,03,13:30:00,2017,기타,산61-1,영동,광주,퇴촌,경기,15,수요일,03,10:20:00,2017
6666,0.01,15,03,14:52:00,2017,쓰레기소각,산20-1,동,각산,대구,15,수요일,03,14:03:00,2017,
6667,0.04,16,03,15:00:00,2017,기타,산10-2,북,관음,대구,16,목요일,03,13:12:00,2017,
6668,0.01,16,03,14:35:00,2017,기타,산17,동,이사,대전,16,목요일,03,13:16:00,2017,
6669,0.01,16,03,16:10:00,2017,기타,산67,목동,남원,산동,전북,16,목요일,03,15:00:00,2017
6670,0.01,17,03,17:10:00,2017,주택화재비화,산40,제천,고암,충북,17,금요일,03,16:24:00,2017,
6671,0.05,16,03,15:55:00,2017,기타,산40-6,가중,청주,남일,충북,16,목요일,03,15:09:00,2017
6672,0.05,17,03,13:00:00,2017,기타,산74,길성,화성,향남,경기,17,금요일,03,11:20:00,2017
6673,0.01,17,03,13:32:00,2017,기타,산61,포전,제천,송학,충북,17,금요일,03,13:00:00,2017
6674,0.5,17,03,14:00:00,2017,기타,산121,대덕,장,대전,17,금요일,03,12:50:00,2017,
6675,0.02,17,03,15:40:00,2017,입산자실화,산15-15,구미,청주,남이,충북,17,금요일,03,14:00:00,2017
6676,0.02,17,03,14:35:00,2017,기타,산49,삼,합천,쌍백,경남,17,금요일,03,13:25:00,2017
6677,0.1,16,03,15:10:00,2017,쓰레기소각,657-4,단석,양평,양동,경기,16,목요일,03,14:00:00,2017
6678,0.1,16,03,15:00:00,2017,쓰레기소각,산58,남양주,금곡,경기,16,목요일,03,13:22:00,2017,
6679,0.15,17,03,15:00:00,2017,기타,산52-3,금천,보성,울어,전남,17,금요일,03,14:02:00,2017
6680,0.1,17,03,14:47:00,2017,쓰레기소각,산5,양지,철원,동송,강원,17,금요일,03,13:46:00,2017
6681,0.02,17,03,14:10:00,2017,주택화재비화,492-1,호,서산,팔봉,충남,17,금요일,03,12:40:00,2017
6682,0.2,16,03,13:10:00,2017,입산자실화,산11,명암,제천,봉양,충북,16,목요일,03,11:37:00,2017
6683,0.06,16,03,14:00:00,2017,기타,산15,선당,충주,신니,충북,16,목요일,03,12:40:00,2017
6684,0.02,18,03,13:15:00,2017,기타,산16-7,갈월,진천,백곡,충북,18,토요일,03,12:20:00,2017
6685,0.04,18,03,10:40:00,2017,쓰레기소각,산48-6,서,석남,인천,18,토요일,03,09:38:00,2017,
6686,0.1,18,03,14:10:00,2017,입산자실화,산27,성천,고성,토성,강원,18,토요일,03,13:00:00,2017
6687,0.03,18,03,15:40:00,2017,입산자실화,산18-2,유동,포천,일동,경기,18,토요일,03,14:00:00,2017
6688,0.1,18,03,15:53:00,2017,기타,산16-12,양지,남양주,오남,경기,18,토요일,03,14:42:00,2017
6689,0.05,18,03,17:00:00,2017,입산자실화,산132-1,가곡,남양주,화도,경기,18,토요일,03,15:51:00,2017
6690,0.02,18,03,17:40:00,2017,기타,산97-8,남양주,평내,경기,18,토요일,03,17:00:00,2017,
6691,0.3,18,03,17:00:00,2017,기타,산77-5,관항,화성,정남,경기,18,토요일,03,13:30:00,2017
6692,0.03,18,03,18:00:00,2017,주택화재비화,산38,흥업,원주,흥업,강원,18,토요일,03,16:50:00,2017
6693,2,18,03,18:30:00,2017,쓰레기소각,산79,서후,양평,서종,경기,18,토요일,03,17:00:00,2017
6694,0.2,18,03,19:00:00,2017,담뱃불실화,산25,상삼,안성,보개,경기,18,토요일,03,15:10:00,2017
6695,0.6,18,03,15:20:00,2017,기타,산125,차산,남양주,화도,경기,18,토요일,03,13:20:00,2017
6696,0.15,18,03,20:00:00,2017,쓰레기소각,산33,미사,가평,설악,경기,18,토요일,03,17:09:00,2017
6697,3,18,03,16:20:00,2017,기타,산40,고양,김포,월곶,경기,18,토요일,03,15:25:00,2017
6698,0.3,18,03,16:30:00,2017,기타,산24,윤촌,여주,대신,경기,18,토요일,03,15:00:00,2017
6699,0.04,18,03,18:30:00,2017,입산자실화,산33-1,충주,용탄,충북,18,토요일,03,15:00:00,2017,
6700,0.05,18,03,16:32:00,2017,담뱃불실화,산60-1,내포,파주,문산,경기,18,토요일,03,13:05:00,2017
6701,0.05,19,03,21:11:00,2017,기타,산87-6,입암,영광,법성,전남,19,일요일,03,18:01:00,2017
6702,0.1,19,03,15:00:00,2017,기타,산35,북,망월,광주,19,일요일,03,14:00:00,2017,
6703,0.1,19,03,15:20:00,2017,기타,산10-10,조안,남양주,조안,경기,19,일요일,03,13:30:00,2017
6704,0.2,19,03,18:12:00,2017,입산자실화,산25,지탄,옥천,이원,충북,19,일요일,03,16:36:00,2017
6705,0.04,19,03,16:50:00,2017,기타,산20,신진,홍성,광천,충남,19,일요일,03,16:00:00,2017
6706,0.6,19,03,18:00:00,2017,기타,산66-8,미사,가평,설악,경기,19,일요일,03,14:36:00,2017
6707,0.05,19,03,15:00:00,2017,입산자실화,산26-1,주치,충주,소태,충북,19,일요일,03,13:40:00,2017
6708,0.9,19,03,17:30:00,2017,입산자실화,산194-6,방성,양주,백석,경기,19,일요일,03,13:10:00,2017
6709,0.2,19,03,15:30:00,2017,기타,산108-1,구리,교문,경기,19,일요일,03,13:00:00,2017,
6710,0.03,19,03,13:30:00,2017,기타,산6,노래,청송,안덕,경북,19,일요일,03,11:35:00,2017
6711,0.3,19,03,14:50:00,2017,기타,산26-20,서,불로,인천,19,일요일,03,13:36:00,2017,
6712,0.03,19,03,14:25:00,2017,기타,산2,덕흥,해남,현산,전남,19,일요일,03,12:55:00,2017
6713,2,19,03,19:00:00,2017,기타,산17,소법,가평,북,경기,19,일요일,03,14:40:00,2017
6714,0.3,19,03,12:39:00,2017,주택화재비화,418-1임,도사,평창,용평,강원,19,일요일,03,10:44:00,2017
6715,0.01,19,03,16:20:00,2017,입산자실화,산136,가곡,임실,덕치,전북,19,일요일,03,14:50:00,2017
6716,0.1,21,03,14:50:00,2017,입산자실화,산56-2,대치,예산,덕산,충남,21,화요일,03,13:30:00,2017
6717,0.2,19,03,15:15:00,2017,쓰레기소각,산68,영흥,영월,영월,강원,19,일요일,03,14:25:00,2017
6718,0.03,19,03,16:58:00,2017,기타,산4-1(임),명덕,포천,화현,경기,19,일요일,03,15:49:00,2017
6719,0.1,19,03,14:58:00,2017,기타,산82,오산,안동,북후,경북,19,일요일,03,12:45:00,2017
6720,0.05,19,03,20:00:00,2017,기타,산69-1,춘천,석사,강원,19,일요일,03,18:14:00,2017,
6721,0.03,19,03,15:20:00,2017,기타,산60,중산,김천,대덕,경북,19,일요일,03,14:16:00,2017
6722,0.1,19,03,14:07:00,2017,주택화재비화,산129,인계,안동,예안,경북,19,일요일,03,10:48:00,2017
6723,1.5,19,03,14:58:00,2017,기타,산184,논미,화천,하남,강원,19,일요일,03,10:58:00,2017
6724,1.3,19,03,13:20:00,2017,기타,"산70,71",항금,양평,강하,경기,19,일요일,03,11:29:00,2017
6725,0.2,19,03,15:00:00,2017,쓰레기소각,산191,범도,밀양,단장,경남,19,일요일,03,13:00:00,2017
6726,0.02,21,03,18:00:00,2017,담뱃불실화,산41,북좌,안성,보개,경기,21,화요일,03,15:20:00,2017
6727,0.5,21,03,16:45:00,2017,기타,산52,신음,예천,개포,경북,21,화요일,03,14:35:00,2017
6728,0.05,22,03,15:20:00,2017,주택화재비화,산36-3,충주,풍,충북,22,수요일,03,14:02:00,2017,
6729,0.01,22,03,14:20:00,2017,기타,산139-1,춘송,장수,천천,전북,22,수요일,03,12:57:00,2017
6730,1.5,23,03,17:05:00,2017,기타,산40,용곡,의성,다인,경북,23,목요일,03,13:56:00,2017
6731,0.4,22,03,20:00:00,2017,기타,산146,가재,화성,팔탄,경기,22,수요일,03,15:51:00,2017
6732,0.04,23,03,17:10:00,2017,담뱃불실화,산121-1번지외,의왕,오전,경기,23,목요일,03,15:58:00,2017,
6733,0.15,22,03,20:15:00,2017,입산자실화,산83,사창,화천,사내,강원,22,수요일,03,17:54:00,2017
6734,0.02,22,03,17:05:00,2017,기타,산182-6,의정부,장암,경기,22,수요일,03,16:05:00,2017,
6735,0.4,23,03,16:00:00,2017,기타,산27,중,구완,대전,23,목요일,03,13:05:00,2017,
6736,0.01,22,03,17:35:00,2017,입산자실화,산4,남북,인제,인제,강원,22,수요일,03,16:38:00,2017
6737,0.5,23,03,15:30:00,2017,기타,산80,삼거,횡성,갑천,강원,23,목요일,03,13:42:00,2017
6738,0.5,23,03,16:30:00,2017,입산자실화,산182-6,의정부,장암,경기,23,목요일,03,13:30:00,2017,
6739,0.15,22,03,18:00:00,2017,기타,산56,봉정,문경,산양,경북,22,수요일,03,16:35:00,2017
6740,1,22,03,18:30:00,2017,입산자실화,산185-1,소천,봉화,법전,경북,22,수요일,03,16:02:00,2017
6741,1,23,03,16:21:00,2017,쓰레기소각,389-14(임),대석,양평,강상,경기,23,목요일,03,13:25:00,2017
6742,0.01,24,03,16:40:00,2017,기타,산114,광주,목,경기,24,금요일,03,16:00:00,2017,
6743,0.01,24,03,13:05:00,2017,쓰레기소각,산98-1,옥현,양평,지평,경기,24,금요일,03,12:40:00,2017
6744,0.3,27,03,17:00:00,2017,기타,산46,칠곡,화성,송산,경기,27,월요일,03,13:30:00,2017
6745,0.76,26,03,15:57:00,2017,담뱃불실화,산55외2,초부,용인,모현,경기,26,일요일,03,13:18:00,2017
6746,0.7,26,03,16:20:00,2017,기타,산79-1,대항,부안,변산,전북,26,일요일,03,14:10:00,2017
6747,0.1,25,03,15:00:00,2017,기타,산39-2,의왕,학의,경기,25,토요일,03,13:51:00,2017,
6748,0.2,27,03,15:30:00,2017,입산자실화,산68,기솔,안성,삼죽,경기,27,월요일,03,12:35:00,2017
6749,0.05,25,03,17:15:00,2017,기타,산98-102,안서,천안,동남,충남,25,토요일,03,16:05:00,2017
6750,0.01,28,03,12:30:00,2017,기타,산67-1,독지,화성,송산,경기,28,화요일,03,10:56:00,2017
6751,1,28,03,16:02:00,2017,기타,산29-1,서,가정,인천,28,화요일,03,15:32:00,2017,
6752,0.02,28,03,16:50:00,2017,쓰레기소각,산34,구상,순천,서,전남,28,화요일,03,16:02:00,2017
6753,0.5,28,03,16:30:00,2017,기타,산311-1,금당,화성,마도,경기,28,화요일,03,14:57:00,2017
6754,0.6,29,03,16:00:00,2017,주택화재비화,산114,초성,연천,청산,경기,29,수요일,03,12:30:00,2017
6755,0.1,29,03,14:45:00,2017,입산자실화,산25-1,수산,남양주,수동,경기,29,수요일,03,13:34:00,2017
6756,0.01,28,03,17:20:00,2017,입산자실화,산36,은암,진천,초평,충북,28,화요일,03,16:25:00,2017
6757,0.01,29,03,15:00:00,2017,쓰레기소각,산198-2,쇄암,김포,대곶,경기,29,수요일,03,14:30:00,2017
6758,0.5,29,03,19:00:00,2017,쓰레기소각,산5,도곡,양평,양서,경기,29,수요일,03,16:18:00,2017
6759,0.02,29,03,13:00:00,2017,쓰레기소각,22-1,화계,청주,흥덕,충북,29,수요일,03,11:53:00,2017
6760,0.4,30,03,17:30:00,2017,기타,산72,성산,홍천,화촌,강원,30,목요일,03,15:21:00,2017
6761,0.03,30,03,17:00:00,2017,기타,산31-1,두정,충주,대소원,충북,30,목요일,03,15:38:00,2017
6762,0.16,30,03,13:50:00,2017,쓰레기소각,산28 외 1,금사,여주,금사,경기,30,목요일,03,12:05:00,2017
6763,0.19,30,03,10:00:00,2017,입산자실화,산1-197,군포,대야미,경기,30,목요일,03,08:25:00,2017,
6764,0.1,30,03,14:10:00,2017,기타,산8-1,교현,양주,장흥,경기,30,목요일,03,13:00:00,2017
6765,0.3,30,03,16:20:00,2017,기타,284-18,송정,화성,마도,경기,30,목요일,03,14:20:00,2017
6766,0.2,31,03,05:10:00,2017,기타,산46,상자포,양평,개군,경기,29,수요일,03,18:10:00,2017
6767,0.01,09,03,14:00:00,2017,기타,산53,삼화,화성,비봉,경기,09,목요일,03,12:40:00,2017
6768,0.15,30,03,18:00:00,2017,기타,산3-1,노원,상계,서울,30,목요일,03,15:40:00,2017,
6769,0.01,30,03,16:30:00,2017,기타,산1-1,당림,춘천,서,강원,30,목요일,03,15:10:00,2017
6770,0.15,30,03,15:25:00,2017,쓰레기소각,산211,금왕,양평,양동,경기,30,목요일,03,14:00:00,2017
6771,0.2,01,04,15:00:00,2017,쓰레기소각,산107-3,상,화성,봉담,경기,01,토요일,04,12:20:00,2017
6772,0.05,03,04,14:55:00,2017,기타,산3,송산,나주,운평,전남,03,월요일,04,13:22:00,2017
6773,0.2,03,04,14:30:00,2017,주택화재비화,산72,도수,광주,퇴촌,경기,03,월요일,04,13:10:00,2017
6774,0.09,02,04,21:00:00,2017,기타,산35,계양,갈현,인천,02,일요일,04,17:00:00,2017,
6775,0.02,02,04,20:00:00,2017,담뱃불실화,356-7(임),가야,파주,법원,경기,02,일요일,04,17:30:00,2017
6776,0.3,03,04,19:00:00,2017,기타,513,소회산,포천,영북,경기,03,월요일,04,16:00:00,2017
6777,0.05,04,04,14:15:00,2017,쓰레기소각,산236,안간,진주,미천,경남,04,화요일,04,11:47:00,2017
6778,0.1,04,04,17:00:00,2017,쓰레기소각,산118-1,안석,화성,남양,경기,04,화요일,04,13:35:00,2017
6779,0.02,04,04,15:22:00,2017,기타,201-2,교동,장수,번암,전북,04,화요일,04,14:01:00,2017
6780,0.6,04,04,16:30:00,2017,쓰레기소각,산1,부안,양평,단월,경기,04,화요일,04,11:40:00,2017
6781,0.3,03,04,15:03:00,2017,쓰레기소각,산58,상안,화성,서신,경기,03,월요일,04,12:46:00,2017
6782,2.5,03,04,17:03:00,2017,쓰레기소각,산182-1,문호,화성,남양,경기,03,월요일,04,14:32:00,2017
6783,0.9,04,04,14:50:00,2017,기타,산2-1,수입,양평,서종,경기,04,화요일,04,13:15:00,2017
6784,0.01,04,04,15:30:00,2017,쓰레기소각,421-2,제기,화성,정남,경기,04,화요일,04,14:05:00,2017
6785,0.01,03,04,17:25:00,2017,입산자실화,산109-1,가산,양산,동,경남,03,월요일,04,16:25:00,2017
