,변환된_일시,평균기온(℃),평균풍속(m/s),평균습도(%rh),damagearea
601,2017-04,10.4,2.0,54.0,0.6
602,2017-04,10.4,2.0,54.0,0.03
603,2017-04,10.4,2.0,54.0,0.03
604,2017-04,10.4,2.0,54.0,0.1
605,2017-04,10.4,2.0,54.0,0.03
606,2017-04,10.4,2.0,54.0,0.3
607,2017-04,10.4,2.0,54.0,0.2
608,2017-04,10.4,2.0,54.0,0.03
609,2017-04,10.4,2.0,54.0,0.3
610,2017-04,10.4,2.0,54.0,0.02
611,2017-04,10.4,2.0,54.0,0.2
612,2017-04,10.4,2.0,54.0,0.2
613,2017-04,10.4,2.0,54.0,0.05
614,2017-04,10.4,2.0,54.0,0.2
615,2017-04,10.4,2.0,54.0,0.01
616,2017-04,10.4,2.0,54.0,0.05
617,2017-04,10.4,2.0,54.0,0.05
618,2017-05,15.8,1.8,56.0,0.07
619,2017-05,15.8,1.8,56.0,0.01
620,2017-05,15.8,1.8,56.0,0.01
621,2017-05,15.8,1.8,56.0,0.05
622,2017-05,15.8,1.8,56.0,0.05
623,2017-05,15.8,1.8,56.0,0.1
624,2017-05,15.8,1.8,56.0,0.03
625,2017-05,15.8,1.8,56.0,0.5
626,2017-05,15.8,1.8,56.0,0.02
627,2017-05,15.8,1.8,56.0,0.7
628,2017-05,15.8,1.8,56.0,0.01
629,2017-05,15.8,1.8,56.0,0.04
630,2017-05,15.8,1.8,56.0,0.1
631,2017-05,15.8,1.8,56.0,0.06
632,2017-05,15.8,1.8,56.0,0.06
633,2017-05,15.8,1.8,56.0,0.01
634,2017-05,15.8,1.8,56.0,0.02
635,2017-05,15.8,1.8,56.0,0.01
636,2017-05,15.8,1.8,56.0,1.0
637,2017-05,15.8,1.8,56.0,0.01
638,2017-05,15.8,1.8,56.0,0.05
639,2017-05,15.8,1.8,56.0,13.0
640,2017-05,15.8,1.8,56.0,0.05
641,2017-05,15.8,1.8,56.0,0.1
642,2017-05,15.8,1.8,56.0,0.1
643,2017-05,15.8,1.8,56.0,57.0
644,2017-05,15.8,1.8,56.0,0.05
645,2017-05,15.8,1.8,56.0,765.0
646,2017-05,15.8,1.8,56.0,0.03
647,2017-05,15.8,1.8,56.0,0.05
648,2017-05,15.8,1.8,56.0,0.1
649,2017-05,15.8,1.8,56.0,2.0
650,2017-05,15.8,1.8,56.0,0.05
651,2017-05,15.8,1.8,56.0,0.01
652,2017-05,15.8,1.8,56.0,0.01
653,2017-05,15.8,1.8,56.0,0.5
654,2017-05,15.8,1.8,56.0,0.3
655,2017-05,15.8,1.8,56.0,0.05
656,2017-05,15.8,1.8,56.0,0.2
657,2017-05,15.8,1.8,56.0,0.06
658,2017-05,15.8,1.8,56.0,0.05
659,2017-05,15.8,1.8,56.0,0.2
660,2017-05,15.8,1.8,56.0,0.3
661,2017-05,15.8,1.8,56.0,0.2
662,2017-05,15.8,1.8,56.0,0.1
663,2017-05,15.8,1.8,56.0,0.1
664,2017-05,15.8,1.8,56.0,0.5
665,2017-05,15.8,1.8,56.0,0.05
666,2017-05,15.8,1.8,56.0,0.05
667,2017-05,15.8,1.8,56.0,0.05
668,2017-05,15.8,1.8,56.0,0.5
669,2017-05,15.8,1.8,56.0,0.01
670,2017-05,15.8,1.8,56.0,0.5
671,2017-05,15.8,1.8,56.0,0.1
672,2017-05,15.8,1.8,56.0,0.02
673,2017-05,15.8,1.8,56.0,0.2
674,2017-05,15.8,1.8,56.0,0.2
675,2017-05,15.8,1.8,56.0,0.03
676,2017-05,15.8,1.8,56.0,0.02
677,2017-05,15.8,1.8,56.0,1.0
678,2017-05,15.8,1.8,56.0,0.05
679,2017-05,15.8,1.8,56.0,0.05
680,2017-05,15.8,1.8,56.0,0.01
681,2017-05,15.8,1.8,56.0,0.01
682,2017-05,15.8,1.8,56.0,0.03
683,2017-05,15.8,1.8,56.0,0.1
684,2017-05,15.8,1.8,56.0,0.03
685,2017-05,15.8,1.8,56.0,0.06
686,2017-05,15.8,1.8,56.0,0.01
687,2017-05,15.8,1.8,56.0,0.13
688,2017-05,15.8,1.8,56.0,0.03
689,2017-05,15.8,1.8,56.0,0.03
690,2017-05,15.8,1.8,56.0,0.1
691,2017-05,15.8,1.8,56.0,2.0
692,2017-05,15.8,1.8,56.0,0.1
693,2017-05,15.8,1.8,56.0,0.8
694,2017-05,15.8,1.8,56.0,0.13
695,2017-05,15.8,1.8,56.0,1.0
696,2017-05,15.8,1.8,56.0,57.0
697,2017-05,15.8,1.8,56.0,0.01
698,2017-05,15.8,1.8,56.0,0.1
699,2017-05,15.8,1.8,56.0,13.0
700,2017-05,15.8,1.8,56.0,0.06
701,2017-05,15.8,1.8,56.0,0.5
702,2017-05,15.8,1.8,56.0,0.01
703,2017-05,15.8,1.8,56.0,270.0
704,2017-05,15.8,1.8,56.0,0.05
705,2017-05,15.8,1.8,56.0,0.01
706,2017-05,15.8,1.8,56.0,0.01
707,2017-05,15.8,1.8,56.0,0.1
708,2017-05,15.8,1.8,56.0,0.1
709,2017-05,15.8,1.8,56.0,0.05
710,2017-05,15.8,1.8,56.0,0.03
711,2017-05,15.8,1.8,56.0,0.5
712,2017-05,15.8,1.8,56.0,0.05
713,2017-05,15.8,1.8,56.0,0.01
714,2017-05,15.8,1.8,56.0,0.05
715,2017-05,15.8,1.8,56.0,0.01
716,2017-05,15.8,1.8,56.0,0.1
717,2017-05,15.8,1.8,56.0,1.0
718,2017-05,15.8,1.8,56.0,0.1
719,2017-05,15.8,1.8,56.0,0.05
720,2017-05,15.8,1.8,56.0,0.3
721,2017-05,15.8,1.8,56.0,0.01
722,2017-05,15.8,1.8,56.0,0.05
723,2017-05,15.8,1.8,56.0,0.05
724,2017-05,15.8,1.8,56.0,0.03
725,2017-05,15.8,1.8,56.0,0.05
726,2017-05,15.8,1.8,56.0,0.01
727,2017-05,15.8,1.8,56.0,0.01
728,2017-05,15.8,1.8,56.0,0.01
729,2017-05,15.8,1.8,56.0,1.0
730,2017-05,15.8,1.8,56.0,0.05
731,2017-05,15.8,1.8,56.0,0.05
732,2017-05,15.8,1.8,56.0,0.03
733,2017-05,15.8,1.8,56.0,0.03
734,2017-05,15.8,1.8,56.0,0.05
735,2017-05,15.8,1.8,56.0,0.02
736,2017-05,15.8,1.8,56.0,0.2
737,2017-05,15.8,1.8,56.0,0.1
738,2017-05,15.8,1.8,56.0,0.02
739,2017-05,15.8,1.8,56.0,0.1
740,2017-05,15.8,1.8,56.0,0.05
741,2017-05,15.8,1.8,56.0,0.01
742,2017-05,15.8,1.8,56.0,0.01
743,2017-05,15.8,1.8,56.0,0.1
744,2017-05,15.8,1.8,56.0,0.7
745,2017-05,15.8,1.8,56.0,0.06
746,2017-05,15.8,1.8,56.0,0.1
747,2017-05,15.8,1.8,56.0,0.04
748,2017-05,15.8,1.8,56.0,0.06
749,2017-05,15.8,1.8,56.0,0.01
750,2017-05,15.8,1.8,56.0,0.05
751,2017-05,15.8,1.8,56.0,0.1
752,2017-05,15.8,1.8,56.0,0.02
753,2017-05,15.8,1.8,56.0,0.03
754,2017-05,15.8,1.8,56.0,0.5
755,2017-05,15.8,1.8,56.0,0.07
756,2017-05,15.8,1.8,56.0,0.05
757,2017-05,15.8,1.8,56.0,0.05
758,2017-05,15.8,1.8,56.0,0.1
759,2017-05,15.8,1.8,56.0,0.02
760,2017-05,15.8,1.8,56.0,0.03
761,2017-05,15.8,1.8,56.0,0.5
762,2017-05,15.8,1.8,56.0,0.2
763,2017-05,15.8,1.8,56.0,0.2
764,2017-05,15.8,1.8,56.0,0.01
765,2017-05,15.8,1.8,56.0,0.1
766,2017-05,15.8,1.8,56.0,0.05
767,2017-05,15.8,1.8,56.0,0.05
768,2017-05,15.8,1.8,56.0,0.2
769,2017-05,15.8,1.8,56.0,0.5
770,2017-05,15.8,1.8,56.0,0.3
771,2017-05,15.8,1.8,56.0,0.3
772,2017-05,15.8,1.8,56.0,0.05
773,2017-05,15.8,1.8,56.0,0.01
774,2017-05,15.8,1.8,56.0,0.5
775,2017-05,15.8,1.8,56.0,0.06
776,2017-05,15.8,1.8,56.0,0.1
777,2017-05,15.8,1.8,56.0,0.05
778,2017-05,15.8,1.8,56.0,0.01
779,2017-05,15.8,1.8,56.0,0.05
780,2017-05,15.8,1.8,56.0,0.05
781,2017-05,15.8,1.8,56.0,0.1
782,2017-05,15.8,1.8,56.0,0.1
783,2017-05,15.8,1.8,56.0,0.01
784,2017-05,15.8,1.8,56.0,0.1
785,2017-05,15.8,1.8,56.0,0.8
786,2017-05,15.8,1.8,56.0,0.5
787,2017-05,15.8,1.8,56.0,1.0
788,2017-05,15.8,1.8,56.0,0.3
789,2017-05,15.8,1.8,56.0,0.01
790,2017-05,15.8,1.8,56.0,0.05
791,2017-05,15.8,1.8,56.0,0.1
792,2017-06,17.5,1.5,71.0,0.03
793,2017-06,17.5,1.5,71.0,0.01
794,2017-06,17.5,1.5,71.0,0.3
795,2017-06,17.5,1.5,71.0,0.06
796,2017-06,17.5,1.5,71.0,0.1
797,2017-06,17.5,1.5,71.0,0.01
798,2017-06,17.5,1.5,71.0,0.03
799,2017-06,17.5,1.5,71.0,0.2
800,2017-06,17.5,1.5,71.0,0.5
801,2017-06,17.5,1.5,71.0,0.06
802,2017-06,17.5,1.5,71.0,0.04
803,2017-06,17.5,1.5,71.0,0.05
804,2017-06,17.5,1.5,71.0,0.3
805,2017-06,17.5,1.5,71.0,0.01
806,2017-06,17.5,1.5,71.0,0.04
807,2017-06,17.5,1.5,71.0,0.01
808,2017-06,17.5,1.5,71.0,0.05
809,2017-06,17.5,1.5,71.0,0.05
810,2017-06,17.5,1.5,71.0,0.01
811,2017-06,17.5,1.5,71.0,0.02
812,2017-06,17.5,1.5,71.0,0.05
813,2017-06,17.5,1.5,71.0,0.1
814,2017-06,17.5,1.5,71.0,0.02
815,2017-06,17.5,1.5,71.0,0.2
816,2017-06,17.5,1.5,71.0,0.01
817,2017-06,17.5,1.5,71.0,0.01
818,2017-06,17.5,1.5,71.0,0.01
819,2017-06,17.5,1.5,71.0,0.05
820,2017-06,17.5,1.5,71.0,0.15
821,2017-06,17.5,1.5,71.0,0.01
822,2017-06,17.5,1.5,71.0,0.5
823,2017-06,17.5,1.5,71.0,0.7
824,2017-06,17.5,1.5,71.0,0.03
825,2017-06,17.5,1.5,71.0,0.01
826,2017-06,17.5,1.5,71.0,0.2
827,2017-06,17.5,1.5,71.0,0.15
828,2017-06,17.5,1.5,71.0,0.03
829,2017-06,17.5,1.5,71.0,0.02
830,2017-06,17.5,1.5,71.0,0.05
831,2017-06,17.5,1.5,71.0,0.33
832,2017-06,17.5,1.5,71.0,0.02
833,2017-06,17.5,1.5,71.0,0.01
834,2017-06,17.5,1.5,71.0,0.3
835,2017-06,17.5,1.5,71.0,0.1
836,2017-06,17.5,1.5,71.0,0.3
837,2017-06,17.5,1.5,71.0,0.1
838,2017-06,17.5,1.5,71.0,1.0
839,2017-06,17.5,1.5,71.0,0.3
840,2017-06,17.5,1.5,71.0,0.5
841,2017-06,17.5,1.5,71.0,0.1
842,2017-06,17.5,1.5,71.0,0.03
843,2017-06,17.5,1.5,71.0,1.2
844,2017-06,17.5,1.5,71.0,0.04
845,2017-06,17.5,1.5,71.0,0.3
846,2017-06,17.5,1.5,71.0,0.01
847,2017-06,17.5,1.5,71.0,0.06
848,2017-06,17.5,1.5,71.0,0.01
849,2017-06,17.5,1.5,71.0,0.01
850,2017-06,17.5,1.5,71.0,0.03
851,2017-06,17.5,1.5,71.0,0.01
852,2017-06,17.5,1.5,71.0,0.02
853,2017-06,17.5,1.5,71.0,2.0
854,2017-06,17.5,1.5,71.0,0.01
855,2017-06,17.5,1.5,71.0,0.01
856,2017-06,17.5,1.5,71.0,0.01
857,2017-06,17.5,1.5,71.0,0.01
858,2017-06,17.5,1.5,71.0,0.2
859,2017-06,17.5,1.5,71.0,0.08
860,2017-06,17.5,1.5,71.0,0.1
861,2017-06,17.5,1.5,71.0,0.01
862,2017-06,17.5,1.5,71.0,0.06
863,2017-06,17.5,1.5,71.0,0.04
864,2017-06,17.5,1.5,71.0,0.03
865,2017-06,17.5,1.5,71.0,0.16
866,2017-06,17.5,1.5,71.0,0.02
867,2017-06,17.5,1.5,71.0,0.01
868,2017-06,17.5,1.5,71.0,0.15
869,2017-06,17.5,1.5,71.0,1.0
870,2017-06,17.5,1.5,71.0,0.03
871,2017-06,17.5,1.5,71.0,0.7
872,2017-06,17.5,1.5,71.0,0.16
873,2017-06,17.5,1.5,71.0,0.5
874,2017-06,17.5,1.5,71.0,0.01
875,2017-06,17.5,1.5,71.0,0.15
876,2017-06,17.5,1.5,71.0,0.01
877,2017-06,17.5,1.5,71.0,0.01
878,2017-06,17.5,1.5,71.0,0.2
879,2017-06,17.5,1.5,71.0,0.06
880,2017-06,17.5,1.5,71.0,0.01
881,2017-06,17.5,1.5,71.0,0.1
882,2017-06,17.5,1.5,71.0,0.05
883,2017-06,17.5,1.5,71.0,0.5
884,2017-06,17.5,1.5,71.0,0.05
885,2017-06,17.5,1.5,71.0,0.03
886,2017-06,17.5,1.5,71.0,0.01
887,2017-06,17.5,1.5,71.0,0.3
888,2017-06,17.5,1.5,71.0,0.2
889,2017-06,17.5,1.5,71.0,0.03
890,2017-06,17.5,1.5,71.0,0.03
891,2017-06,17.5,1.5,71.0,0.3
892,2017-06,17.5,1.5,71.0,0.01
893,2017-06,17.5,1.5,71.0,0.1
894,2017-06,17.5,1.5,71.0,0.01
895,2017-06,17.5,1.5,71.0,0.01
896,2017-06,17.5,1.5,71.0,0.5
897,2017-06,17.5,1.5,71.0,0.1
898,2017-06,17.5,1.5,71.0,0.02
899,2017-06,17.5,1.5,71.0,0.33
900,2017-06,17.5,1.5,71.0,2.0
901,2017-06,17.5,1.5,71.0,0.01
902,2017-06,17.5,1.5,71.0,0.2
903,2017-06,17.5,1.5,71.0,0.01
904,2017-06,17.5,1.5,71.0,0.05
905,2017-06,17.5,1.5,71.0,0.02
906,2017-06,17.5,1.5,71.0,0.1
907,2017-06,17.5,1.5,71.0,0.01
908,2017-06,17.5,1.5,71.0,0.03
909,2017-06,17.5,1.5,71.0,1.2
910,2017-06,17.5,1.5,71.0,0.01
911,2017-06,17.5,1.5,71.0,0.03
912,2017-06,17.5,1.5,71.0,0.3
913,2017-06,17.5,1.5,71.0,0.04
914,2017-06,17.5,1.5,71.0,0.1
915,2017-06,17.5,1.5,71.0,0.02
916,2017-06,17.5,1.5,71.0,0.3
917,2017-06,17.5,1.5,71.0,0.3
918,2017-06,17.5,1.5,71.0,0.01
919,2017-06,17.5,1.5,71.0,0.05
920,2017-06,17.5,1.5,71.0,0.04
921,2017-06,17.5,1.5,71.0,0.01
922,2017-06,17.5,1.5,71.0,0.04
923,2017-06,17.5,1.5,71.0,0.08
924,2017-06,17.5,1.5,71.0,0.01
925,2017-06,17.5,1.5,71.0,0.01
926,2017-06,17.5,1.5,71.0,0.1
927,2017-06,17.5,1.5,71.0,0.01
928,2017-06,17.5,1.5,71.0,0.06
929,2017-06,17.5,1.5,71.0,0.03
930,2017-06,17.5,1.5,71.0,0.05
931,2017-06,17.5,1.5,71.0,0.06
932,2017-06,17.5,1.5,71.0,0.2
933,2017-06,17.5,1.5,71.0,0.04
934,2017-06,17.5,1.5,71.0,0.05
935,2017-06,17.5,1.5,71.0,0.3
936,2017-06,17.5,1.5,71.0,0.01
937,2017-06,17.5,1.5,71.0,0.01
938,2017-06,17.5,1.5,71.0,0.06
939,2017-07,23.0,1.5,81.0,0.01
940,2017-07,23.0,1.5,81.0,0.1
941,2017-07,23.0,1.5,81.0,0.01
942,2017-07,23.0,1.5,81.0,0.1
944,2017-09,15.7,1.3,77.0,0.1
945,2017-09,15.7,1.3,77.0,0.01
946,2017-09,15.7,1.3,77.0,0.01
947,2017-09,15.7,1.3,77.0,0.02
948,2017-09,15.7,1.3,77.0,0.02
949,2017-09,15.7,1.3,77.0,0.1
950,2017-09,15.7,1.3,77.0,0.01
951,2017-09,15.7,1.3,77.0,0.01
952,2017-10,10.6,1.2,81.0,0.01
953,2017-10,10.6,1.2,81.0,0.01
954,2017-10,10.6,1.2,81.0,0.01
955,2017-10,10.6,1.2,81.0,0.01
956,2017-10,10.6,1.2,81.0,0.01
957,2017-10,10.6,1.2,81.0,0.01
958,2017-11,3.5,1.8,54.0,0.03
959,2017-11,3.5,1.8,54.0,0.3
960,2017-11,3.5,1.8,54.0,0.5
961,2017-11,3.5,1.8,54.0,0.01
962,2017-11,3.5,1.8,54.0,0.5
963,2017-11,3.5,1.8,54.0,0.1
964,2017-11,3.5,1.8,54.0,0.8
965,2017-11,3.5,1.8,54.0,0.03
966,2017-11,3.5,1.8,54.0,0.03
967,2017-11,3.5,1.8,54.0,0.01
968,2017-11,3.5,1.8,54.0,0.05
969,2017-11,3.5,1.8,54.0,0.1
970,2017-11,3.5,1.8,54.0,0.01
971,2017-11,3.5,1.8,54.0,0.2
972,2017-11,3.5,1.8,54.0,0.05
973,2017-11,3.5,1.8,54.0,0.01
974,2017-11,3.5,1.8,54.0,0.05
975,2017-11,3.5,1.8,54.0,0.07
976,2017-11,3.5,1.8,54.0,0.01
977,2017-11,3.5,1.8,54.0,0.3
978,2017-11,3.5,1.8,54.0,0.03
979,2017-11,3.5,1.8,54.0,0.02
980,2017-11,3.5,1.8,54.0,0.1
981,2017-11,3.5,1.8,54.0,6.5
982,2017-11,3.5,1.8,54.0,0.1
983,2017-11,3.5,1.8,54.0,0.15
984,2017-11,3.5,1.8,54.0,0.5
985,2017-11,3.5,1.8,54.0,0.03
986,2017-11,3.5,1.8,54.0,0.05
987,2017-11,3.5,1.8,54.0,0.09
988,2017-11,3.5,1.8,54.0,0.04
989,2017-11,3.5,1.8,54.0,0.1
990,2017-11,3.5,1.8,54.0,0.01
991,2017-11,3.5,1.8,54.0,0.03
992,2017-11,3.5,1.8,54.0,0.3
993,2017-11,3.5,1.8,54.0,0.02
994,2017-11,3.5,1.8,54.0,0.13
995,2017-11,3.5,1.8,54.0,0.01
996,2017-11,3.5,1.8,54.0,0.3
997,2017-11,3.5,1.8,54.0,0.01
998,2017-11,3.5,1.8,54.0,0.1
999,2017-11,3.5,1.8,54.0,0.05
1000,2017-11,3.5,1.8,54.0,0.3
1001,2017-11,3.5,1.8,54.0,0.03
1002,2017-11,3.5,1.8,54.0,0.01
1003,2017-11,3.5,1.8,54.0,0.5
1004,2017-11,3.5,1.8,54.0,0.5
1005,2017-11,3.5,1.8,54.0,0.05
1006,2017-11,3.5,1.8,54.0,0.1
1007,2017-11,3.5,1.8,54.0,0.15
1008,2017-11,3.5,1.8,54.0,0.09
1009,2017-11,3.5,1.8,54.0,0.07
1010,2017-11,3.5,1.8,54.0,0.04
1011,2017-11,3.5,1.8,54.0,0.03
1012,2017-11,3.5,1.8,54.0,6.5
1013,2017-11,3.5,1.8,54.0,0.1
1014,2017-11,3.5,1.8,54.0,0.02
1015,2017-11,3.5,1.8,54.0,0.01
1016,2017-11,3.5,1.8,54.0,0.3
1017,2017-11,3.5,1.8,54.0,0.5
1018,2017-11,3.5,1.8,54.0,0.8
1019,2017-11,3.5,1.8,54.0,0.01
1020,2017-11,3.5,1.8,54.0,0.1
1021,2017-11,3.5,1.8,54.0,0.6
1022,2017-11,3.5,1.8,54.0,0.1
1023,2017-11,3.5,1.8,54.0,0.1
1024,2017-11,3.5,1.8,54.0,0.1
1025,2017-11,3.5,1.8,54.0,0.6
1026,2017-11,3.5,1.8,54.0,0.01
1027,2017-11,3.5,1.8,54.0,0.01
1028,2017-11,3.5,1.8,54.0,0.05
1029,2017-11,3.5,1.8,54.0,0.01
1030,2017-11,3.5,1.8,54.0,0.01
1031,2017-11,3.5,1.8,54.0,0.2
1032,2017-11,3.5,1.8,54.0,0.05
1033,2017-11,3.5,1.8,54.0,0.01
1034,2017-11,3.5,1.8,54.0,0.03
1035,2017-11,3.5,1.8,54.0,0.03
1036,2017-11,3.5,1.8,54.0,0.02
1037,2017-11,3.5,1.8,54.0,0.01
1038,2017-11,3.5,1.8,54.0,0.1
1039,2017-11,3.5,1.8,54.0,0.1
1040,2017-11,3.5,1.8,54.0,0.01
1041,2017-12,-4.2,1.8,52.0,0.2
1042,2017-12,-4.2,1.8,52.0,0.3
1043,2017-12,-4.2,1.8,52.0,0.05
1044,2017-12,-4.2,1.8,52.0,0.05
1045,2017-12,-4.2,1.8,52.0,0.01
1046,2017-12,-4.2,1.8,52.0,0.5
1047,2017-12,-4.2,1.8,52.0,0.1
1048,2017-12,-4.2,1.8,52.0,0.02
1049,2017-12,-4.2,1.8,52.0,0.02
1050,2017-12,-4.2,1.8,52.0,0.01
1051,2017-12,-4.2,1.8,52.0,0.01
1052,2017-12,-4.2,1.8,52.0,5.0
1053,2017-12,-4.2,1.8,52.0,0.01
1054,2017-12,-4.2,1.8,52.0,0.03
1055,2017-12,-4.2,1.8,52.0,0.9
1056,2017-12,-4.2,1.8,52.0,0.04
1057,2017-12,-4.2,1.8,52.0,0.2
1058,2017-12,-4.2,1.8,52.0,0.02
1059,2017-12,-4.2,1.8,52.0,0.3
1060,2017-12,-4.2,1.8,52.0,0.01
1061,2017-12,-4.2,1.8,52.0,3.0
1062,2017-12,-4.2,1.8,52.0,1.0
1063,2017-12,-4.2,1.8,52.0,0.02
1064,2017-12,-4.2,1.8,52.0,0.01
1065,2017-12,-4.2,1.8,52.0,0.9
1066,2017-12,-4.2,1.8,52.0,0.02
1067,2017-12,-4.2,1.8,52.0,0.2
1068,2017-12,-4.2,1.8,52.0,0.02
1069,2017-12,-4.2,1.8,52.0,0.9
1070,2017-12,-4.2,1.8,52.0,0.04
1071,2017-12,-4.2,1.8,52.0,0.03
1072,2017-12,-4.2,1.8,52.0,0.01
1073,2017-12,-4.2,1.8,52.0,0.02
1074,2017-12,-4.2,1.8,52.0,0.01
1075,2017-12,-4.2,1.8,52.0,0.01
1076,2017-12,-4.2,1.8,52.0,0.04
1077,2017-12,-4.2,1.8,52.0,1.0
1078,2017-12,-4.2,1.8,52.0,0.5
1079,2017-12,-4.2,1.8,52.0,0.02
1080,2017-12,-4.2,1.8,52.0,0.01
1081,2017-12,-4.2,1.8,52.0,0.05
1082,2017-12,-4.2,1.8,52.0,1.5
1083,2017-12,-4.2,1.8,52.0,0.9
1084,2017-12,-4.2,1.8,52.0,0.06
1085,2017-12,-4.2,1.8,52.0,3.0
1086,2017-12,-4.2,1.8,52.0,0.02
1087,2017-12,-4.2,1.8,52.0,0.02
1088,2017-12,-4.2,1.8,52.0,0.01
1089,2017-12,-4.2,1.8,52.0,0.01
1090,2017-12,-4.2,1.8,52.0,0.02
1091,2017-12,-4.2,1.8,52.0,0.02
1092,2017-12,-4.2,1.8,52.0,0.05
1093,2017-12,-4.2,1.8,52.0,0.01
1094,2017-12,-4.2,1.8,52.0,0.5
1095,2017-12,-4.2,1.8,52.0,0.1
1096,2017-12,-4.2,1.8,52.0,0.01
1097,2017-12,-4.2,1.8,52.0,0.06
1098,2017-12,-4.2,1.8,52.0,0.02
1099,2017-12,-4.2,1.8,52.0,0.02
1100,2017-12,-4.2,1.8,52.0,5.0
1101,2017-12,-4.2,1.8,52.0,1.0
1102,2017-12,-4.2,1.8,52.0,0.01
1103,2017-12,-4.2,1.8,52.0,0.2
1104,2017-12,-4.2,1.8,52.0,0.02
1105,2017-12,-4.2,1.8,52.0,0.2
1106,2017-12,-4.2,1.8,52.0,0.03
1107,2017-12,-4.2,1.8,52.0,0.8
1108,2017-12,-4.2,1.8,52.0,0.5
1109,2017-12,-4.2,1.8,52.0,0.04
1110,2017-12,-4.2,1.8,52.0,1.0
1111,2017-12,-4.2,1.8,52.0,0.01
1112,2017-12,-4.2,1.8,52.0,0.01
1113,2017-12,-4.2,1.8,52.0,0.02
1114,2017-12,-4.2,1.8,52.0,0.05
1115,2017-12,-4.2,1.8,52.0,0.05
1116,2017-12,-4.2,1.8,52.0,1.5
1117,2017-12,-4.2,1.8,52.0,0.01
1118,2017-12,-4.2,1.8,52.0,0.02
1119,2017-12,-4.2,1.8,52.0,0.03
1120,2017-12,-4.2,1.8,52.0,0.01
1121,2017-12,-4.2,1.8,52.0,0.8
1122,2017-12,-4.2,1.8,52.0,0.2
1123,2017-12,-4.2,1.8,52.0,0.05
1124,2017-12,-4.2,1.8,52.0,0.02
1125,2018-01,-6.1,1.6,51.0,0.02
1126,2018-01,-6.1,1.6,51.0,1.0
1127,2018-01,-6.1,1.6,51.0,1.0
1128,2018-01,-6.1,1.6,51.0,0.02
1129,2018-01,-6.1,1.6,51.0,0.02
1130,2018-01,-6.1,1.6,51.0,0.2
1131,2018-01,-6.1,1.6,51.0,0.15
1132,2018-01,-6.1,1.6,51.0,0.05
1133,2018-01,-6.1,1.6,51.0,0.01
1134,2018-01,-6.1,1.6,51.0,0.1
1135,2018-01,-6.1,1.6,51.0,0.05
1136,2018-01,-6.1,1.6,51.0,0.1
1137,2018-01,-6.1,1.6,51.0,0.2
1138,2018-01,-6.1,1.6,51.0,0.02
1139,2018-01,-6.1,1.6,51.0,0.01
1140,2018-01,-6.1,1.6,51.0,0.02
1141,2018-01,-6.1,1.6,51.0,0.01
1142,2018-01,-6.1,1.6,51.0,0.01
1143,2018-01,-6.1,1.6,51.0,50.0
1144,2018-01,-6.1,1.6,51.0,0.01
1145,2018-01,-6.1,1.6,51.0,0.1
1146,2018-01,-6.1,1.6,51.0,0.2
1147,2018-01,-6.1,1.6,51.0,0.01
1148,2018-01,-6.1,1.6,51.0,1.2
1149,2018-01,-6.1,1.6,51.0,0.03
1150,2018-01,-6.1,1.6,51.0,0.04
1151,2018-01,-6.1,1.6,51.0,0.04
1152,2018-01,-6.1,1.6,51.0,50.0
1153,2018-01,-6.1,1.6,51.0,1.0
1154,2018-01,-6.1,1.6,51.0,0.02
1155,2018-01,-6.1,1.6,51.0,1.2
1156,2018-01,-6.1,1.6,51.0,0.03
1157,2018-01,-6.1,1.6,51.0,0.05
1158,2018-01,-6.1,1.6,51.0,0.2
1159,2018-01,-6.1,1.6,51.0,0.02
1160,2018-01,-6.1,1.6,51.0,0.02
1161,2018-01,-6.1,1.6,51.0,0.1
1162,2018-01,-6.1,1.6,51.0,1.0
1163,2018-01,-6.1,1.6,51.0,0.02
1164,2018-01,-6.1,1.6,51.0,0.15
1165,2018-01,-6.1,1.6,51.0,0.01
1166,2018-01,-6.1,1.6,51.0,0.02
1167,2018-02,-4.4,1.7,48.0,0.01
1168,2018-02,-4.4,1.7,48.0,0.5
1169,2018-02,-4.4,1.7,48.0,0.01
1170,2018-02,-4.4,1.7,48.0,0.01
1171,2018-02,-4.4,1.7,48.0,0.05
1172,2018-02,-4.4,1.7,48.0,0.2
1173,2018-02,-4.4,1.7,48.0,0.1
1174,2018-02,-4.4,1.7,48.0,0.09
1175,2018-02,-4.4,1.7,48.0,0.02
1176,2018-02,-4.4,1.7,48.0,0.03
1177,2018-02,-4.4,1.7,48.0,0.02
1178,2018-02,-4.4,1.7,48.0,0.2
1179,2018-02,-4.4,1.7,48.0,0.06
1180,2018-02,-4.4,1.7,48.0,0.01
1181,2018-02,-4.4,1.7,48.0,0.1
1182,2018-02,-4.4,1.7,48.0,0.2
1183,2018-02,-4.4,1.7,48.0,0.06
1184,2018-02,-4.4,1.7,48.0,1.2
1185,2018-02,-4.4,1.7,48.0,0.05
1186,2018-02,-4.4,1.7,48.0,0.01
1187,2018-02,-4.4,1.7,48.0,0.1
1188,2018-02,-4.4,1.7,48.0,0.03
1189,2018-02,-4.4,1.7,48.0,0.02
1190,2018-02,-4.4,1.7,48.0,0.5
1191,2018-02,-4.4,1.7,48.0,0.15
1192,2018-02,-4.4,1.7,48.0,0.01
